CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
15353.0,254,63,777.0200000000002,4,2,2,422
15355.0,29,14,277.05000000000007,2,4,4,244
15356.0,31,519,2766.5,2,1,1,211
15358.0,4,561,8234.8,1,1,1,111
15360.0,39,13,427.92999999999995,2,4,3,243
15361.0,361,7,418.9200000000001,4,4,3,443
15363.0,241,17,318.05,4,4,3,443
15364.0,95,29,913.1900000000002,3,3,2,332
15365.0,25,151,1330.4500000000003,2,1,2,212
15366.0,75,44,602.5100000000001,3,2,3,323
15367.0,57,96,1867.69,3,2,1,321
15368.0,21,4,446.94000000000005,2,4,3,243
15369.0,144,1,-1592.49,4,4,4,444
15370.0,40,95,2360.55,2,2,1,221
15372.0,137,27,2007.4,3,3,1,331
15373.0,8,137,2213.1099999999997,1,1,1,111
15374.0,128,3,168.0,3,4,4,344
15376.0,40,117,1233.3599999999997,2,1,2,212
15379.0,169,196,3631.89,4,1,1,411
15380.0,8,37,1682.3600000000001,1,3,1,131
15381.0,213,8,596.85,4,4,3,443
15382.0,14,306,5927.860000000001,1,1,1,111
15384.0,169,43,635.7600000000001,4,2,2,422
15385.0,40,12,316.88,2,4,3,243
15386.0,186,31,394.14,4,3,3,433
15389.0,172,1,500.0,4,4,3,443
15392.0,4,85,1515.73,1,2,2,122
15393.0,16,12,231.86,1,4,4,144
15394.0,9,85,2183.5400000000004,1,2,1,121
15395.0,325,7,107.45000000000002,4,4,4,444
15396.0,112,14,288.17999999999995,3,4,3,343
15397.0,289,6,94.0,4,4,4,444
15398.0,16,74,1339.63,1,2,2,122
15399.0,1,50,815.77,1,2,2,122
15400.0,92,13,666.7,3,4,2,342
15402.0,148,42,626.77,4,2,3,423
15405.0,189,8,349.1,4,4,3,443
15406.0,18,58,426.60999999999996,2,2,3,223
15407.0,33,153,1056.44,2,1,2,212
15408.0,264,34,267.18,4,3,4,434
15410.0,84,122,3450.8400000000006,3,1,1,311
15411.0,26,100,1346.3799999999999,2,2,2,222
15412.0,171,10,190.53,4,4,4,444
15414.0,9,39,774.9,1,3,2,132
15415.0,313,48,572.81,4,2,3,423
15416.0,64,193,3974.37,3,1,1,311
15417.0,85,28,508.80000000000007,3,3,3,333
15419.0,24,8,135.85999999999999,2,4,4,244
15421.0,58,53,950.36,3,2,2,322
15422.0,323,6,97.7,4,4,4,444
15423.0,38,2,43.5,2,4,4,244
15424.0,254,17,383.34000000000003,4,4,3,443
15426.0,19,300,1429.9,2,1,2,212
15427.0,33,306,1483.14,2,1,2,212
15428.0,15,6,93.78,1,4,4,144
15429.0,26,83,364.9,2,2,3,223
15432.0,23,10,171.19,2,4,4,244
15433.0,79,53,417.87,3,2,3,323
15434.0,8,59,997.4799999999999,1,2,2,122
15435.0,22,29,149.29000000000002,2,3,4,234
15436.0,12,329,1122.5300000000002,1,1,2,112
15437.0,262,45,200.16,4,2,4,424
15438.0,131,25,156.57999999999998,3,3,4,334
15440.0,54,62,383.68,3,2,3,323
15442.0,248,2,594.0,4,4,3,443
15443.0,1,385,3212.16,1,1,1,111
15444.0,9,219,1418.2600000000002,1,1,2,112
15445.0,264,5,113.5,4,4,4,444
15447.0,330,9,155.17,4,4,4,444
15448.0,312,28,494.64,4,3,3,433
15449.0,26,62,971.22,2,2,2,222
15450.0,30,30,429.84,2,3,3,233
15452.0,29,58,538.7299999999999,2,2,3,223
15453.0,1,286,1388.37,1,1,2,112
15454.0,362,25,179.10000000000002,4,3,4,434
15456.0,283,60,447.22,4,2,3,423
15457.0,262,58,237.07,4,2,4,424
15458.0,25,7,161.64,2,4,4,244
15460.0,354,58,216.76,4,2,4,424
15462.0,94,11,234.6,3,4,4,344
15463.0,29,7,126.14,2,4,4,244
15464.0,338,157,1048.85,4,1,2,412
15465.0,19,104,6945.02,2,1,1,211
15466.0,85,57,334.53000000000003,3,2,3,323
15467.0,9,53,511.88000000000005,1,2,3,123
15468.0,35,29,438.46000000000004,2,3,3,233
15469.0,43,27,504.50000000000006,2,3,3,233
15471.0,2,77,469.4799999999999,1,2,3,123
15472.0,113,76,371.5600000000001,3,2,3,323
15473.0,14,14,1465.2,1,4,2,142
15475.0,77,29,454.10999999999996,3,3,3,333
15478.0,40,46,1441.4199999999998,2,2,2,222
15482.0,15,127,6568.72,1,1,1,111
15483.0,161,88,233.81,4,2,4,424
15484.0,1,189,3563.1100000000006,1,1,1,111
15485.0,30,86,2575.0,2,2,1,221
15488.0,92,2,91.32000000000001,3,4,4,344
15489.0,22,55,1090.03,2,2,2,222
15491.0,95,155,3090.85,3,1,1,311
15492.0,28,35,659.4599999999998,2,3,2,232
15493.0,32,299,1967.25,2,1,1,211
15494.0,21,125,1299.23,2,1,2,212
15497.0,17,16,1259.6999999999998,2,4,2,242
15498.0,0,523,12396.46,1,1,1,111
15500.0,8,68,1131.5600000000002,1,2,2,122
15502.0,15,252,5541.460000000001,1,1,1,111
15503.0,362,70,147.09,4,2,4,424
15504.0,81,13,52.83,3,4,4,344
15505.0,52,99,3497.1400000000003,3,2,1,321
15506.0,22,164,979.26,2,1,2,212
15507.0,171,46,492.36000000000007,4,2,3,423
15508.0,189,92,1000.2700000000001,4,2,2,422
15510.0,330,1,250.0,4,4,4,444
15511.0,11,160,909.23,1,1,2,112
15512.0,155,7,121.0,4,4,4,444
15513.0,31,314,14520.080000000002,2,1,1,211
15514.0,12,218,2963.19,1,1,1,111
15516.0,44,15,62.43,2,4,4,244
15517.0,233,27,267.03000000000003,4,3,4,434
15518.0,64,220,1911.8899999999999,3,1,1,311
15520.0,1,18,343.5,1,3,3,133
15521.0,36,200,2574.6499999999996,2,1,1,211
15522.0,32,57,398.84000000000003,2,2,3,223
15523.0,84,10,412.01,3,4,3,343
15524.0,24,1,440.0,2,4,3,243
15525.0,2,180,811.02,1,1,2,112
15526.0,33,4,148.44,2,4,4,244
15527.0,18,166,2348.8200000000006,2,1,1,211
15528.0,254,26,229.32999999999998,4,3,4,434
15529.0,22,674,3967.78,2,1,1,211
15530.0,21,108,1502.3500000000004,2,1,2,212
15531.0,8,228,2007.4399999999996,1,1,1,111
15532.0,25,263,1517.08,2,1,2,212
15533.0,19,86,746.9200000000001,2,2,2,222
15535.0,173,78,459.9,4,2,3,423
15537.0,163,24,110.92000000000002,4,3,4,434
15539.0,7,41,538.46,1,3,3,133
15540.0,11,15,213.30000000000004,1,4,4,144
15541.0,114,29,85.13,3,3,4,334
15543.0,288,28,127.86,4,3,4,434
15544.0,8,261,3542.51,1,1,1,111
15545.0,54,81,292.71999999999997,3,2,3,323
15547.0,7,702,4954.84,1,1,1,111
15549.0,77,116,1655.7599999999998,3,1,1,311
15550.0,4,61,575.6300000000002,1,2,3,123
15551.0,36,29,436.05999999999995,2,3,3,233
15552.0,217,17,90.12,4,4,4,444
15553.0,60,56,437.23,3,2,3,323
15554.0,277,14,217.2,4,4,4,444
15555.0,12,925,4758.200000000001,1,1,1,111
15556.0,24,31,279.77,2,3,4,234
15557.0,28,20,473.65,2,3,3,233
15561.0,11,31,722.7399999999999,1,3,2,132
15562.0,351,1,134.55,4,4,4,444
15563.0,8,117,1319.69,1,1,2,112
15565.0,50,8,173.16000000000003,2,4,4,244
15567.0,18,7,186.01000000000002,2,4,4,244
15568.0,2,53,758.29,1,2,2,122
15569.0,103,31,1375.71,3,3,2,332
15570.0,7,330,4109.97,1,1,1,111
15571.0,11,57,650.4300000000001,1,2,2,122
15572.0,4,215,2552.86,1,1,1,111
15573.0,31,104,607.45,2,1,3,213
15574.0,177,168,702.25,4,1,2,412
15576.0,37,45,940.6700000000001,2,2,2,222
15577.0,151,39,258.88000000000005,4,3,4,434
15578.0,162,13,127.1,4,4,4,444
15579.0,68,51,348.59999999999997,3,2,3,323
15581.0,120,151,3429.9700000000003,3,1,1,311
15582.0,24,44,682.9100000000001,2,2,2,222
15584.0,23,125,722.61,2,1,2,212
15585.0,176,31,455.29999999999995,4,3,3,433
15587.0,50,9,913.6800000000001,2,4,2,242
15589.0,252,30,456.58,4,3,3,433
15590.0,289,1,-30.19,4,4,4,444
15592.0,46,24,388.58,2,3,3,233
15593.0,70,5,199.8,3,4,4,344
15594.0,15,104,1767.53,1,1,1,111
15596.0,100,84,1343.3400000000001,3,2,2,322
15597.0,29,23,315.71999999999997,2,3,3,233
15598.0,35,16,235.68,2,4,4,244
15599.0,26,52,761.74,2,2,2,222
15601.0,11,414,6745.360000000001,1,1,1,111
15602.0,8,54,1083.63,1,2,2,122
15603.0,78,2,48.480000000000004,3,4,4,344
15604.0,52,17,216.39,3,4,4,344
15605.0,36,67,1198.23,2,2,2,222
15606.0,57,91,2422.64,3,2,1,321
15607.0,336,13,104.76,4,4,4,444
15608.0,28,60,1093.68,2,2,2,222
15609.0,182,18,270.03000000000003,4,3,4,434
15610.0,51,6,112.46,3,4,4,344
15611.0,9,45,1568.39,1,2,1,121
15612.0,36,6,195.15,2,4,4,244
15615.0,10,429,10360.04,1,1,1,111
15618.0,32,49,747.0310000000001,2,2,2,222
15619.0,10,3,336.40000000000003,1,4,3,143
15620.0,50,104,1524.4,2,1,1,211
15621.0,4,18,1158.77,1,3,2,132
15622.0,3,214,3224.53,1,1,1,111
15623.0,141,19,301.03,3,3,3,333
15624.0,116,34,588.13,3,3,3,333
15625.0,100,68,1504.56,3,2,2,322
15626.0,74,49,675.8000000000001,3,2,2,322
15628.0,4,157,2865.64,1,1,1,111
15630.0,45,61,1180.3999999999999,2,2,2,222
15632.0,15,177,3147.3100000000004,1,1,1,111
15634.0,17,15,243.55,2,4,4,244
15636.0,89,25,724.76,3,3,2,332
15637.0,52,15,223.36,3,4,4,344
15638.0,301,2,-94.0,4,4,4,444
15639.0,134,25,425.32,3,3,3,333
15640.0,4,495,12433.34,1,1,1,111
15641.0,105,119,1887.2,3,1,1,311
15643.0,179,36,647.4000000000001,4,3,2,432
15644.0,166,238,812.9999999999999,4,1,2,412
15645.0,18,52,612.01,2,2,3,223
15646.0,157,36,425.14,4,3,3,433
15648.0,204,28,599.9,4,3,3,433
15649.0,336,2,816.0,4,4,2,442
15651.0,36,32,646.3,2,3,2,232
15652.0,91,21,337.74,3,3,3,333
15653.0,92,6,877.4399999999999,3,4,2,342
15654.0,9,21,922.5300000000001,1,3,2,132
15655.0,233,37,511.32000000000005,4,3,3,433
15656.0,45,47,748.5,2,2,2,222
15657.0,22,1,30.0,2,4,4,244
15658.0,190,56,958.9,4,2,2,422
15659.0,43,11,306.45000000000005,2,4,3,243
15660.0,25,94,1552.0099999999998,2,2,1,221
15661.0,317,5,309.8,4,4,3,443
15663.0,106,9,138.14,3,4,4,344
15664.0,50,19,358.63,2,3,3,233
15665.0,168,116,2242.01,4,1,1,411
15667.0,39,13,301.32000000000005,2,4,3,243
15668.0,217,1,76.32000000000001,4,4,4,444
15669.0,40,35,677.69,2,3,2,232
15670.0,296,12,173.05,4,4,4,444
15671.0,18,81,2635.49,2,2,1,221
15673.0,88,155,2881.02,3,1,1,311
15674.0,73,135,1744.0199999999998,3,1,1,311
15675.0,81,21,323.69,3,3,3,333
15676.0,9,216,3324.09,1,1,1,111
15677.0,49,33,657.23,2,3,2,232
15678.0,52,12,352.70000000000005,3,4,3,343
15679.0,24,110,781.2800000000001,2,1,2,212
15680.0,9,78,1333.6799999999998,1,2,2,122
15681.0,18,67,946.3599999999999,2,2,2,222
15683.0,117,10,193.75,3,4,4,344
15687.0,8,168,2981.5,1,1,1,111
15689.0,119,9,254.1,3,4,4,344
15690.0,4,19,239.76,1,3,4,134
15691.0,252,2,136.8,4,4,4,444
15692.0,28,12,191.03999999999996,2,4,4,244
15694.0,0,79,6423.599999999999,1,2,1,121
15695.0,266,22,409.98,4,3,3,433
15696.0,33,177,2644.46,2,1,1,211
15699.0,17,18,309.6499999999999,2,3,3,233
15700.0,172,89,664.0300000000001,4,2,2,422
15701.0,2,237,1542.1399999999999,1,1,1,111
15703.0,264,5,211.5,4,4,4,444
15704.0,140,117,2293.62,3,1,1,311
15705.0,201,6,143.10000000000002,4,4,4,444
15706.0,59,59,1001.8100000000001,3,2,2,322
15707.0,35,214,945.5799999999998,2,1,2,212
15708.0,40,297,3329.72,2,1,1,211
15709.0,283,6,133.25,4,4,4,444
15712.0,9,53,1072.36,1,2,2,122
15713.0,143,20,346.75,3,3,3,333
15714.0,11,35,330.87999999999994,1,3,3,133
15716.0,145,118,1118.81,4,1,2,412
15717.0,234,7,150.3,4,4,4,444
15719.0,32,938,5043.96,2,1,1,211
15720.0,24,128,598.73,2,1,3,213
15721.0,11,91,507.08,1,2,3,123
15722.0,35,72,2181.21,2,2,1,221
15723.0,364,41,203.10000000000002,4,3,4,434
15724.0,201,12,212.3,4,4,4,444
15725.0,15,32,415.25,1,3,3,133
15727.0,16,302,5178.959999999999,1,1,1,111
15728.0,49,4,-134.8,2,4,4,244
15729.0,198,6,62.0,4,4,4,444
15730.0,65,73,1108.38,3,2,2,322
15732.0,212,14,294.11999999999995,4,4,3,443
15733.0,282,10,162.3,4,4,4,444
15734.0,114,26,1339.45,3,3,2,332
15737.0,14,81,1121.21,1,2,2,122
15738.0,18,176,4788.77,2,1,1,211
15739.0,66,8,449.12,3,4,3,343
15740.0,49,9,154.88000000000002,2,4,4,244
15743.0,16,88,784.4600000000002,1,2,2,122
15744.0,77,3,34.8,3,4,4,344
15745.0,8,65,1071.24,1,2,2,122
15746.0,134,29,182.96000000000004,3,3,4,334
15747.0,12,93,974.0399999999998,1,2,2,122
15748.0,40,21,149.30999999999997,2,3,4,234
15749.0,235,15,21535.9,4,4,1,441
15750.0,2,295,2451.2299999999996,1,1,1,111
15752.0,39,412,2628.93,2,1,1,211
15753.0,304,1,79.2,4,4,4,444
15754.0,50,29,455.67,2,3,3,233
15755.0,1,149,2318.88,1,1,1,111
15756.0,61,192,532.96,3,1,3,313
15757.0,65,45,714.4200000000001,3,2,2,322
15758.0,24,9,205.25,2,4,4,244
15759.0,218,7,253.04000000000002,4,4,4,444
15762.0,65,37,583.75,3,3,3,333
15763.0,31,63,1048.67,2,2,2,222
15764.0,81,188,3245.4699999999993,3,1,1,311
15766.0,64,11,315.05999999999995,3,4,3,343
15768.0,115,28,581.8299999999999,3,3,3,333
15769.0,7,147,51823.72,1,1,1,111
15773.0,5,10,635.6800000000001,1,4,2,142
15774.0,68,25,270.79999999999995,3,3,4,334
15775.0,245,7,104.9,4,4,4,444
15776.0,133,18,241.61999999999998,3,3,4,334
15777.0,241,22,1021.61,4,3,2,432
15780.0,183,29,475.28,4,3,3,433
15781.0,25,21,333.56,2,3,3,233
15782.0,9,44,2593.9400000000005,1,2,1,121
15783.0,10,14,246.3,1,4,4,144
15785.0,29,87,2303.7500000000005,2,2,1,221
15786.0,43,280,4834.200000000001,2,1,1,211
15787.0,26,206,948.05,2,1,2,212
15789.0,358,25,351.3,4,3,3,433
15790.0,10,35,220.85,1,3,4,134
15791.0,43,76,1604.4399999999998,2,2,1,221
15793.0,9,13,948.9599999999999,1,4,2,142
15795.0,149,42,610.01,4,2,3,423
15796.0,1,135,2666.6100000000006,1,1,1,111
15797.0,113,8,2207.4,3,4,1,341
15799.0,75,98,884.14,3,2,2,322
15800.0,107,119,699.0799999999999,3,1,2,312
15801.0,46,69,1042.1899999999998,2,2,2,222
15802.0,142,3,-451.42,3,4,4,344
15803.0,51,8,415.82000000000005,3,4,3,343
15804.0,0,274,3848.55,1,1,1,111
15805.0,23,307,5452.17,2,1,1,211
15806.0,46,31,784.5799999999999,2,3,2,232
15807.0,50,48,903.9000000000001,2,2,2,222
15808.0,306,210,3724.77,4,1,1,411
15809.0,35,43,399.21,2,2,3,223
15810.0,78,112,1145.43,3,1,2,312
15811.0,17,139,2171.3199999999997,2,1,1,211
15812.0,107,41,1801.14,3,3,1,331
15813.0,207,40,1303.9099999999999,4,3,2,432
15814.0,3,74,1842.73,1,2,1,121
15815.0,63,49,2100.6,3,2,1,321
15819.0,49,123,1905.4500000000003,2,1,1,211
15820.0,319,17,206.98,4,4,4,444
15821.0,44,62,570.9599999999999,2,2,3,223
15822.0,3,33,885.4699999999999,1,3,2,132
15823.0,337,17,-840.7599999999999,4,4,4,444
15825.0,172,20,532.94,4,3,3,433
15826.0,51,69,1649.3600000000001,3,2,1,321
15827.0,73,134,1641.4800000000002,3,1,1,311
15829.0,99,51,636.1399999999998,3,2,2,322
15830.0,29,41,547.7,2,3,3,233
15831.0,58,69,747.7600000000001,3,2,2,322
15832.0,254,54,836.7900000000001,4,2,2,422
15834.0,70,276,2084.9,3,1,1,311
15835.0,44,50,954.09,2,2,2,222
15836.0,45,12,117.47,2,4,4,244
15837.0,64,24,391.98,3,3,3,333
15838.0,11,169,33350.759999999995,1,1,1,111
15839.0,25,65,1020.7400000000001,2,2,2,222
15840.0,58,28,345.65999999999997,3,3,3,333
15841.0,64,50,1209.1,3,2,2,322
15843.0,303,8,118.95000000000002,4,4,4,444
15844.0,46,11,130.73999999999998,2,4,4,244
15845.0,17,140,3650.87,2,1,1,211
15847.0,38,22,389.2699999999999,2,3,3,233
15850.0,19,97,238.85,2,2,4,224
15852.0,186,22,160.70999999999998,4,3,4,434
15853.0,51,30,110.80000000000001,3,3,4,334
15854.0,4,140,2974.6499999999996,1,1,1,111
15855.0,136,80,712.24,3,2,2,322
15856.0,4,653,16173.67,1,1,1,111
15857.0,18,14,296.99999999999994,2,4,3,243
15858.0,15,191,1438.8500000000001,1,1,2,112
15860.0,40,142,977.2099999999998,2,1,2,212
15861.0,12,547,3000.36,1,1,1,111
15862.0,8,147,832.88,1,1,2,112
15863.0,25,18,68.84,2,3,4,234
15864.0,22,24,1769.7800000000002,2,3,1,231
15865.0,40,40,895.13,2,3,2,232
15866.0,101,45,230.53,3,2,4,324
15867.0,5,463,3797.79,1,1,1,111
15869.0,277,15,149.64000000000001,4,4,4,444
15870.0,32,76,354.09000000000003,2,2,3,223
15872.0,14,128,360.93,1,1,3,113
15874.0,63,137,4330.67,3,1,1,311
15877.0,1,131,440.78000000000003,1,1,3,113
15880.0,369,106,313.28,4,1,3,413
15881.0,312,32,438.24,4,3,3,433
15882.0,198,24,495.36000000000007,4,3,3,433
15883.0,2,49,396.47999999999996,1,2,3,123
15885.0,92,18,379.35,3,3,3,333
15886.0,60,12,181.09000000000003,3,4,4,344
15888.0,79,14,141.26999999999998,3,4,4,344
15889.0,156,93,446.87,4,2,3,423
15891.0,226,62,524.52,4,2,3,423
15894.0,253,41,263.55,4,3,4,434
15895.0,149,11,179.17000000000002,4,4,4,444
15897.0,194,24,222.05,4,3,4,434
15898.0,1,87,1384.6799999999998,1,2,2,122
15899.0,368,4,56.25,4,4,4,444
15900.0,23,51,351.11000000000007,2,2,3,223
15901.0,16,116,363.88,1,1,3,113
15903.0,9,75,5126.34,1,2,1,121
15904.0,8,30,164.67999999999998,1,3,4,134
15906.0,19,151,1521.79,2,1,1,211
15907.0,3,249,967.45,1,1,2,112
15909.0,173,7,191.93999999999997,4,4,4,444
15910.0,0,267,1232.18,1,1,2,112
15912.0,178,19,264.61999999999995,4,3,4,434
15916.0,16,160,1491.2400000000002,1,1,2,112
15917.0,247,12,123.10000000000001,4,4,4,444
15918.0,190,40,334.23,4,3,3,433
15919.0,19,143,639.8900000000001,2,1,2,212
15920.0,154,60,167.5,4,2,4,424
15921.0,172,25,336.03000000000003,4,3,3,433
15922.0,372,12,363.6000000000001,4,4,3,443
15923.0,372,21,127.08000000000001,4,3,4,434
15925.0,194,12,207.14999999999998,4,4,4,444
15930.0,67,21,426.63000000000005,3,3,3,333
15932.0,4,119,2461.8500000000004,1,1,1,111
15933.0,21,74,1107.4600000000003,2,2,2,222
15935.0,239,12,416.86,4,4,3,443
15937.0,64,7,145.35,3,4,4,344
15938.0,112,18,404.58,3,3,3,333
15939.0,89,77,6102.259999999999,3,2,1,321
15940.0,311,2,31.799999999999997,4,4,4,444
15942.0,133,14,337.43999999999994,3,4,3,343
15944.0,276,6,325.1,4,4,3,443
15945.0,365,2,181.0,4,4,4,444
15947.0,82,29,1708.24,3,3,1,331
15948.0,8,60,955.2400000000001,1,2,2,122
15949.0,16,19,364.72,1,3,3,133
15950.0,1,103,1705.2599999999998,1,1,1,111
15951.0,1,43,669.5699999999999,1,2,2,122
15952.0,33,91,806.5699999999999,2,2,2,222
15953.0,15,103,1634.5299999999997,1,1,1,111
15955.0,24,185,4389.81,2,1,1,211
15957.0,31,42,428.89000000000004,2,2,3,223
15958.0,74,7,104.35,3,4,4,344
15963.0,19,28,470.76000000000005,2,3,3,233
15965.0,17,122,845.64,2,1,2,212
15967.0,23,84,418.83,2,2,3,223
15969.0,2,21,582.8999999999999,1,3,3,133
15970.0,303,11,314.1,4,4,3,443
15971.0,17,35,4199.85,2,3,1,231
15973.0,235,6,99.77,4,4,4,444
15974.0,39,177,3429.55,2,1,1,211
15975.0,84,24,371.01,3,3,3,333
15976.0,165,98,430.94,4,2,3,423
15977.0,17,65,1054.73,2,2,2,222
15978.0,77,49,1098.78,3,2,2,322
15980.0,88,43,2398.8599999999997,3,2,1,321
15981.0,24,97,3408.48,2,2,1,221
15983.0,22,113,1475.02,2,1,2,212
15984.0,2,275,2816.9700000000003,1,1,1,111
15985.0,123,38,1037.42,3,3,2,332
15986.0,30,14,168.11999999999998,2,4,4,244
15987.0,12,140,1451.28,1,1,2,112
15988.0,19,27,158.03,2,3,4,234
15990.0,44,52,792.1100000000001,2,2,2,222
15992.0,3,3,41.989999999999995,1,4,4,144
15993.0,8,560,2756.82,1,1,1,111
15994.0,54,35,427.07000000000005,3,3,3,333
15996.0,88,131,1044.7800000000002,3,1,2,312
15998.0,36,509,3084.1699999999996,2,1,1,211
16000.0,2,9,12393.699999999999,1,4,1,141
16003.0,29,103,2735.37,2,1,1,211
16005.0,12,218,615.3900000000001,1,1,3,113
16006.0,211,8,101.4,4,4,4,444
16007.0,47,385,1701.94,2,1,1,211
16008.0,23,33,478.78000000000003,2,3,3,233
16009.0,22,90,992.7100000000002,2,2,2,222
16010.0,245,86,407.50000000000006,4,2,3,423
16011.0,8,212,3362.7099999999996,1,1,1,111
16012.0,35,94,1415.29,2,2,2,222
16013.0,3,151,33366.25,1,1,1,111
16014.0,35,148,653.1300000000001,2,1,2,212
16015.0,3,184,690.5400000000001,1,1,2,112
16016.0,3,237,1483.31,1,1,2,112
16017.0,47,32,211.88,2,3,4,234
16018.0,39,28,408.90000000000003,2,3,3,233
16019.0,1,165,3450.24,1,1,1,111
16020.0,16,46,851.01,1,2,2,122
16022.0,260,76,628.2800000000002,4,2,2,422
16023.0,46,101,719.81,2,2,2,222
16024.0,12,64,251.24,1,2,4,124
16025.0,29,28,439.65999999999997,2,3,3,233
16026.0,43,32,236.09,2,3,4,234
16027.0,91,17,852.12,3,4,2,342
16029.0,38,274,50992.61,2,1,1,211
16030.0,309,29,331.24,4,3,3,433
16031.0,92,100,548.94,3,2,3,323
16033.0,5,1152,8727.61,1,1,1,111
16034.0,196,22,437.69999999999993,4,3,3,433
16036.0,87,55,758.9199999999998,3,2,2,322
16037.0,269,39,855.0200000000001,4,3,2,432
16038.0,7,28,454.33,1,3,3,133
16040.0,65,65,1313.5500000000002,3,2,2,322
16041.0,30,6,3166.4,2,4,1,241
16042.0,22,75,1147.3700000000001,2,2,2,222
16043.0,37,39,773.99,2,3,2,232
16045.0,119,83,1340.7,3,2,2,322
16048.0,85,9,243.69000000000005,3,4,4,344
16049.0,40,312,1111.79,2,1,2,212
16050.0,173,10,137.89999999999998,4,4,4,444
16052.0,54,34,362.05999999999995,3,3,3,333
16053.0,32,84,1511.9500000000003,2,2,2,222
16054.0,145,70,783.9000000000001,4,2,2,422
16055.0,220,8,134.8,4,4,4,444
16056.0,45,68,664.85,2,2,2,222
16057.0,4,134,2140.22,1,1,1,111
16059.0,65,180,1459.8600000000001,3,1,2,312
16061.0,269,1,-29.95,4,4,4,444
16062.0,9,64,1153.62,1,2,2,122
16063.0,260,23,335.32000000000005,4,3,3,433
16065.0,365,74,372.09,4,2,3,423
16066.0,16,102,1521.8700000000003,1,1,1,111
16070.0,22,33,852.15,2,3,2,232
16071.0,44,21,326.24,2,3,3,233
16072.0,288,23,584.32,4,3,3,433
16073.0,291,2,94.35,4,4,4,444
16076.0,3,131,2173.5299999999997,1,1,1,111
16078.0,283,1,79.2,4,4,4,444
16079.0,16,21,1352.0000000000002,1,3,2,132
16080.0,81,11,176.60000000000002,3,4,4,344
16081.0,56,227,2806.8999999999996,3,1,1,311
16083.0,100,31,1317.62,3,3,2,332
16084.0,299,38,436.18,4,3,3,433
16085.0,23,167,981.51,2,1,2,212
16086.0,59,40,1119.31,3,3,2,332
16091.0,154,18,315.06,4,3,3,433
16092.0,98,53,779.36,3,2,2,322
16093.0,106,1,17.0,3,4,4,344
16094.0,11,67,1041.83,1,2,2,122
16096.0,264,12,320.62,4,4,3,443
16097.0,240,10,185.05,4,4,4,444
16098.0,87,67,2005.63,3,2,1,321
16099.0,50,39,731.8999999999997,2,3,2,232
16101.0,9,83,1245.9599999999998,1,2,2,122
16102.0,42,57,1842.14,2,2,1,221
16103.0,7,48,1429.6399999999999,1,2,2,122
16104.0,61,29,302.36,3,3,3,333
16105.0,248,13,336.96,4,4,3,443
16106.0,65,6,108.38,3,4,4,344
16107.0,17,31,3204.16,2,3,1,231
16108.0,84,49,816.1,3,2,2,322
16109.0,218,18,611.8800000000001,4,3,3,433
16110.0,45,354,1337.48,2,1,2,212
16112.0,143,16,195.74,3,4,4,344
16113.0,183,30,161.38,4,3,4,434
16114.0,170,8,135.75000000000003,4,4,4,444
16115.0,9,284,1667.97,1,1,1,111
16116.0,205,35,592.8800000000001,4,3,3,433
16117.0,189,30,232.21,4,3,4,434
16119.0,8,16,423.36,1,4,3,143
16120.0,59,32,1294.14,3,3,2,332
16121.0,57,212,867.1099999999999,3,1,2,312
16122.0,73,38,684.42,3,3,2,332
16123.0,51,16,307.78000000000003,3,4,3,343
16124.0,316,16,187.14999999999998,4,4,4,444
16125.0,367,13,289.35,4,4,3,443
16126.0,29,117,6287.77,2,1,1,211
16127.0,39,40,656.25,2,3,2,232
16128.0,17,89,1880.2199999999998,2,2,1,221
16131.0,51,78,3506.540000000001,3,2,1,321
16133.0,3,365,14305.66,1,1,1,111
16134.0,21,38,603.6900000000002,2,3,3,233
16135.0,262,21,517.5500000000001,4,3,3,433
16136.0,59,37,709.3800000000002,3,3,2,332
16138.0,368,1,-7.95,4,4,4,444
16139.0,18,31,635.4100000000001,2,3,2,232
16140.0,52,37,703.7700000000001,3,3,2,332
16141.0,88,30,620.4,3,3,3,333
16142.0,249,37,535.3399999999999,4,3,3,433
16143.0,3,118,2419.8399999999997,1,1,1,111
16144.0,246,1,175.2,4,4,4,444
16145.0,8,237,3741.9799999999996,1,1,1,111
16146.0,157,29,734.1299999999999,4,3,2,432
16147.0,133,22,374.99999999999994,3,3,3,333
16148.0,296,1,76.32000000000001,4,4,4,444
16149.0,4,18,280.52000000000004,1,3,4,134
16150.0,38,136,1906.07,2,1,1,211
16152.0,268,29,1829.0399999999997,4,3,1,431
16153.0,49,89,1824.23,2,2,1,221
16156.0,8,139,3024.62,1,1,1,111
16157.0,15,19,644.2399999999999,1,3,2,132
16159.0,281,14,348.2000000000001,4,4,3,443
16160.0,64,22,1009.4500000000004,3,3,2,332
16161.0,1,502,5352.97,1,1,1,111
16162.0,252,2,37.4,4,4,4,444
16163.0,225,7,441.6000000000001,4,4,3,443
16164.0,17,35,802.53,2,3,2,232
16168.0,10,99,3770.6000000000004,1,2,1,121
16169.0,8,85,1822.9700000000003,1,2,1,121
16170.0,50,127,1880.42,2,1,1,211
16171.0,59,3,73.2,3,4,4,344
16172.0,95,69,1140.2100000000003,3,2,2,322
